Order_ID;Order_Date;Customer_ID;Product_ID;Quantity;Order_Status;Currency
O5531;04.04.2020;C184;P116;1;2;CZK
O5532;26.11.2020;C143;P120;3;1;CZK
O5533;23.08.2020;C193;P106;1;2;CZK
O5534;21.08.2020;C100;P108;3;1;CZK
O5535;19.03.2020;C115;P117;3;2;CZK
O5536;22.02.2020;C111;P106;3;1;CZK
O5537;21.02.2021;C177;P105;1;1;CZK
O5538;07.03.2021;C205;P117;2;1;CZK
O5539;23.03.2020;C192;P108;2;1;CZK
O5540;06.07.2020;C100;P116;2;1;CZK
O5541;14.09.2020;C157;P116;1;1;CZK
O5542;17.03.2021;C156;P100;2;1;CZK
O5543;07.06.2020;C163;P118;1;2;CZK
O5544;27.12.2020;C115;P101;2;1;CZK
O5545;02.02.2021;C163;P103;3;1;CZK
O5546;15.06.2020;C149;P100;1;1;CZK
O5547;08.11.2020;C177;P115;3;1;CZK
O5548;26.05.2020;C151;P106;3;1;CZK
O5549;13.03.2020;C178;P109;3;2;CZK
O5550;17.02.2021;C202;P109;2;1;CZK
O5551;07.02.2021;C169;P103;3;2;CZK
O5552;10.05.2020;C186;P106;2;2;CZK
O5553;04.11.2020;C144;P104;2;1;CZK
O5554;23.12.2020;C113;P111;1;1;CZK
O5555;04.12.2020;C162;P102;3;2;CZK
O5556;31.08.2020;C133;P108;3;1;CZK
O5557;11.11.2020;C190;P106;1;1;CZK
O5558;07.04.2020;C113;P104;2;1;CZK
O5559;13.11.2020;C160;P105;3;2;CZK
O5560;11.07.2020;C128;P100;2;2;CZK
O5561;18.10.2020;C116;P115;1;2;CZK
O5562;04.11.2020;C203;P100;1;2;CZK
O5563;23.05.2020;C110;P103;2;1;CZK
O5564;01.06.2020;C122;P100;3;1;CZK
O5565;29.05.2020;C182;P104;3;1;CZK
O5566;19.05.2020;C138;P118;2;1;CZK
O5567;07.02.2021;C122;P113;3;2;CZK
O5568;11.04.2020;C148;P118;2;2;CZK
O5569;20.08.2020;C135;P108;2;1;CZK
O5570;27.06.2020;C118;P104;2;1;CZK
O5571;14.07.2020;C167;P109;1;2;CZK
O5572;15.02.2021;C176;P109;3;2;CZK
O5573;28.03.2020;C129;P109;3;1;CZK
O5574;06.02.2021;C193;P119;1;1;CZK
O5575;01.01.2021;C179;P109;2;2;CZK
O5576;12.03.2021;C152;P113;1;1;CZK
O5577;02.06.2020;C137;P103;3;1;CZK
O5578;01.07.2020;C165;P104;2;1;CZK
O5579;25.03.2020;C200;P100;2;1;CZK
O5580;14.03.2020;C171;P104;3;1;CZK
O5581;01.10.2020;C187;P120;2;1;CZK
O5582;25.03.2021;C158;P115;1;2;CZK
O5583;08.10.2020;C174;P112;2;1;CZK
O5584;12.02.2021;C167;P105;1;1;CZK
O5585;26.06.2020;C181;P105;2;2;CZK
O5586;19.11.2020;C115;P119;2;1;CZK
O5587;30.06.2020;C169;P102;3;1;CZK
O5588;20.12.2020;C184;P107;1;2;CZK
O5589;11.02.2021;C159;P108;2;2;CZK
O5590;22.03.2021;C166;P119;3;1;CZK
O5591;24.06.2020;C162;P104;2;2;CZK
O5592;03.06.2020;C132;P113;1;1;CZK
O5593;25.07.2020;C111;P118;3;1;CZK
O5594;14.12.2020;C188;P119;2;1;CZK
O5595;26.03.2021;C204;P117;3;1;CZK
O5596;18.09.2020;C126;P101;2;1;CZK
O5597;02.12.2020;C163;P101;1;1;CZK
O5598;13.03.2020;C153;P116;2;2;CZK
O5599;24.11.2020;C201;P108;1;1;CZK
O5600;27.08.2020;C173;P108;2;1;CZK
O5601;06.11.2020;C133;P106;2;2;CZK
O5602;25.06.2020;C200;P115;2;1;CZK
O5603;17.11.2020;C123;P102;3;1;CZK
O5604;27.02.2021;C106;P100;2;2;CZK
O5605;26.09.2020;C124;P115;2;1;CZK
O5606;15.10.2020;C194;P111;3;1;CZK
O5607;04.07.2020;C170;P105;3;1;CZK
O5608;22.10.2020;C205;P102;3;1;CZK
O5609;28.10.2020;C202;P107;2;2;CZK
O5610;31.08.2020;C188;P106;3;2;CZK
O5611;19.08.2020;C147;P108;3;1;CZK
O5612;01.09.2020;C125;P115;2;1;CZK
O5613;21.04.2020;C109;P116;1;1;CZK
O5614;18.10.2020;C159;P104;2;1;CZK
O5615;04.11.2020;C108;P108;2;2;CZK
O5616;07.03.2021;C187;P118;3;1;CZK
O5617;07.01.2021;C138;P118;2;1;CZK
O5618;13.03.2020;C175;P115;1;1;CZK
O5619;06.02.2021;C182;P114;3;1;CZK
O5620;08.07.2020;C135;P118;2;2;CZK
O5621;26.03.2021;C111;P111;2;1;CZK
O5622;29.01.2021;C107;P111;2;1;CZK
O5623;30.01.2021;C122;P117;2;1;CZK
O5624;23.05.2020;C107;P101;2;1;CZK
O5625;30.07.2020;C160;P103;3;2;CZK
O5626;18.10.2020;C151;P114;3;1;CZK
O5627;19.07.2020;C164;P105;2;1;CZK
O5628;28.08.2020;C186;P115;3;2;CZK
O5629;13.12.2020;C126;P100;2;1;CZK
O5630;06.05.2020;C102;P107;1;1;CZK
O5631;06.02.2021;C167;P104;3;2;CZK
O5632;03.03.2021;C115;P113;3;1;CZK
O5633;27.10.2020;C184;P119;2;1;CZK
O5634;20.04.2020;C201;P118;2;1;CZK
O5635;28.02.2020;C103;P114;2;2;CZK
O5636;19.03.2020;C145;P118;3;2;CZK
O5637;17.06.2020;C171;P100;2;1;CZK
O5638;31.03.2020;C187;P104;3;2;CZK
O5639;18.12.2020;C152;P103;1;1;CZK
O5640;16.05.2020;C159;P120;2;1;CZK
O5641;20.02.2021;C101;P115;2;1;CZK
O5642;05.07.2020;C130;P104;2;1;CZK
O5643;07.04.2020;C119;P120;2;2;CZK
O5644;04.01.2021;C179;P110;1;1;CZK
O5645;19.11.2020;C132;P107;2;2;CZK
O5646;01.07.2020;C127;P101;1;1;CZK
O5647;27.09.2020;C198;P105;3;2;CZK
O5648;23.03.2021;C193;P120;3;1;CZK
O5649;22.02.2021;C158;P109;2;1;CZK
O5650;12.11.2020;C171;P115;2;1;CZK
O5651;08.05.2020;C147;P110;3;1;CZK
O5652;13.06.2020;C201;P119;1;2;CZK
O5653;15.01.2021;C102;P104;1;2;CZK
O5654;03.05.2020;C135;P113;2;1;CZK
O5655;04.02.2021;C106;P106;2;2;CZK
O5656;20.03.2020;C137;P106;3;1;CZK
O5657;06.07.2020;C202;P102;2;1;CZK
O5658;24.01.2021;C158;P110;1;1;CZK
O5659;05.01.2021;C155;P118;3;2;CZK
O5660;06.11.2020;C189;P115;2;2;CZK
O5661;15.03.2020;C153;P109;1;2;CZK
O5662;02.05.2020;C197;P105;1;2;CZK
O5663;12.03.2020;C158;P111;3;1;CZK
O5664;08.05.2020;C122;P103;1;1;CZK
O5665;22.10.2020;C179;P108;2;2;CZK
O5666;26.11.2020;C105;P115;2;1;CZK
O5667;13.12.2020;C131;P120;2;1;CZK
O5668;25.07.2020;C187;P111;2;1;CZK
O5669;03.03.2021;C137;P104;2;2;CZK
O5670;26.01.2021;C136;P115;3;1;CZK
O5671;22.03.2020;C183;P119;2;1;CZK
O5672;06.01.2021;C135;P105;2;1;CZK
O5673;26.09.2020;C198;P112;2;2;CZK
O5674;22.10.2020;C164;P102;1;1;CZK
O5675;14.02.2021;C152;P116;3;1;CZK
O5676;19.04.2020;C138;P115;2;1;CZK
O5677;11.10.2020;C103;P104;3;1;CZK
O5678;30.09.2020;C189;P116;1;1;CZK
O5679;27.02.2020;C160;P104;3;2;CZK
O5680;02.11.2020;C201;P115;3;2;CZK
O5681;27.09.2020;C181;P117;2;1;CZK
O5682;28.05.2020;C131;P101;3;1;CZK
O5683;27.08.2020;C119;P118;1;1;CZK
O5684;12.01.2021;C121;P116;2;1;CZK
O5685;16.04.2020;C117;P113;1;1;CZK
O5686;27.08.2020;C179;P101;2;1;CZK
O5687;23.03.2020;C124;P120;1;2;CZK
O5688;02.09.2020;C201;P114;1;1;CZK
O5689;27.10.2020;C191;P114;1;1;CZK
O5690;29.05.2020;C122;P101;3;2;CZK
O5691;23.06.2020;C196;P109;2;1;CZK
O5692;29.06.2020;C177;P119;1;2;CZK
O5693;18.06.2020;C159;P113;1;2;CZK
O5694;15.01.2021;C188;P113;1;1;CZK
O5695;28.04.2020;C134;P106;3;2;CZK
O5696;23.12.2020;C134;P115;3;1;CZK
O5697;28.07.2020;C161;P104;1;1;CZK
O5698;09.05.2020;C162;P106;2;1;CZK
O5699;06.03.2020;C153;P109;3;2;CZK
O5700;12.04.2020;C142;P106;1;1;CZK
O5701;16.04.2020;C151;P110;3;1;CZK
O5702;18.01.2021;C110;P114;3;1;CZK
O5703;22.06.2020;C151;P120;2;1;CZK
O5704;13.08.2020;C183;P106;2;1;CZK
O5705;24.01.2021;C139;P105;1;1;CZK
O5706;16.09.2020;C198;P118;2;1;CZK
O5707;13.09.2020;C141;P111;2;1;CZK
O5708;10.11.2020;C104;P102;1;1;CZK
O5709;30.12.2020;C186;P117;3;2;CZK
O5710;22.11.2020;C157;P114;3;1;CZK
O5711;23.03.2021;C175;P116;1;1;CZK
O5712;26.02.2021;C104;P120;1;1;CZK
O5713;30.04.2020;C183;P109;3;1;CZK
O5714;27.01.2021;C101;P103;1;2;CZK
O5715;06.12.2020;C160;P102;2;1;CZK
O5716;29.12.2020;C141;P106;1;1;CZK
O5717;10.11.2020;C197;P111;2;1;CZK
O5718;17.11.2020;C145;P106;3;1;CZK
O5719;15.03.2021;C123;P111;2;2;CZK
O5720;17.10.2020;C187;P118;3;2;CZK
O5721;21.08.2020;C166;P102;3;1;CZK
O5722;30.12.2020;C177;P100;3;1;CZK
O5723;21.06.2020;C136;P115;1;1;CZK
O5724;02.02.2021;C203;P100;3;2;CZK
O5725;09.10.2020;C110;P107;1;1;CZK
O5726;03.04.2020;C109;P117;1;1;CZK
O5727;27.04.2020;C161;P106;2;1;CZK
O5728;06.08.2020;C127;P116;1;1;CZK
O5729;10.11.2020;C182;P100;3;1;CZK
O5730;31.10.2020;C200;P103;2;2;CZK
O5731;14.07.2020;C195;P101;3;1;CZK
O5732;09.01.2021;C192;P119;2;1;CZK
O5733;31.10.2020;C137;P110;3;1;CZK
O5734;22.06.2020;C122;P118;3;1;CZK
O5735;27.04.2020;C116;P117;2;2;CZK
O5736;20.11.2020;C155;P110;1;1;CZK
O5737;26.02.2020;C146;P101;3;2;CZK
O5738;27.09.2020;C160;P105;2;2;CZK
O5739;24.03.2020;C132;P118;1;1;CZK
O5740;25.03.2021;C141;P120;3;1;CZK
O5741;24.03.2020;C172;P112;2;1;CZK
O5742;11.03.2020;C177;P114;3;2;CZK
O5743;03.10.2020;C120;P119;2;2;CZK
O5744;03.06.2020;C128;P104;1;2;CZK
O5745;02.02.2021;C127;P104;3;1;CZK
O5746;18.02.2021;C138;P109;3;2;CZK
O5747;23.05.2020;C161;P103;1;2;CZK
O5748;09.03.2020;C135;P103;2;2;CZK
O5749;29.05.2020;C194;P101;1;1;CZK
O5750;11.11.2020;C204;P108;3;1;CZK
O5751;10.03.2020;C115;P111;1;1;CZK
O5752;03.08.2020;C136;P118;3;2;CZK
O5753;02.03.2020;C174;P110;3;1;CZK
O5754;11.02.2021;C171;P111;3;1;CZK
O5755;11.05.2020;C178;P108;3;2;CZK
O5756;31.05.2020;C191;P116;1;1;CZK
O5757;02.03.2020;C111;P110;3;1;CZK
O5758;11.11.2020;C116;P106;2;1;CZK
O5759;13.10.2020;C162;P113;3;1;CZK
O5760;12.09.2020;C165;P101;3;1;CZK
O5761;02.08.2020;C191;P108;3;2;CZK
O5762;26.02.2020;C196;P111;3;2;CZK
O5763;16.11.2020;C165;P100;1;2;CZK
O5764;10.06.2020;C191;P117;3;2;CZK
O5765;28.09.2020;C121;P105;2;1;CZK
O5766;13.03.2020;C177;P107;3;2;CZK
O5767;15.06.2020;C125;P119;3;1;CZK
O5768;08.06.2020;C202;P118;2;1;CZK
O5769;02.06.2020;C201;P112;3;1;CZK
O5770;12.03.2020;C202;P103;3;2;CZK
O5771;21.02.2021;C172;P113;3;2;CZK
O5772;21.03.2020;C162;P107;3;1;CZK
O5773;14.02.2021;C171;P100;3;1;CZK
O5774;05.08.2020;C195;P113;1;1;CZK
O5775;07.03.2020;C140;P115;1;1;CZK
O5776;17.11.2020;C123;P115;2;1;CZK
O5777;27.04.2020;C108;P107;1;1;CZK
O5778;25.02.2020;C191;P118;2;1;CZK
O5779;08.02.2021;C100;P114;3;2;CZK
O5780;08.05.2020;C136;P107;1;1;CZK
O5781;22.06.2020;C182;P118;1;1;CZK
O5782;07.06.2020;C162;P117;3;1;CZK
O5783;27.05.2020;C164;P119;1;1;CZK
O5784;29.04.2020;C149;P104;3;1;CZK
O5785;28.10.2020;C116;P116;1;1;CZK
O5786;14.12.2020;C187;P117;1;2;CZK
O5787;08.01.2021;C145;P118;2;1;CZK
O5788;03.05.2020;C156;P110;3;2;CZK
O5789;11.02.2021;C179;P105;3;1;CZK
O5790;02.10.2020;C192;P110;3;1;CZK
O5791;11.04.2020;C191;P115;1;1;CZK
O5792;29.01.2021;C152;P112;3;1;CZK
O5793;25.02.2021;C148;P113;3;2;CZK
O5794;27.06.2020;C114;P117;3;1;CZK
O5795;07.09.2020;C104;P100;3;1;CZK
O5796;11.03.2021;C188;P114;1;1;CZK
O5797;08.03.2020;C151;P119;1;2;CZK
O5798;12.12.2020;C167;P108;3;1;CZK
O5799;23.12.2020;C153;P111;2;1;CZK
O5800;23.04.2020;C129;P119;1;1;CZK
O5801;18.12.2020;C140;P117;2;1;CZK
O5802;24.09.2020;C122;P120;1;2;CZK
O5803;24.10.2020;C193;P101;3;1;CZK
O5804;27.06.2020;C182;P114;2;1;CZK
O5805;04.01.2021;C161;P105;2;1;CZK
O5806;29.03.2020;C205;P107;1;1;CZK
O5807;05.08.2020;C135;P109;2;1;CZK
O5808;12.06.2020;C129;P111;1;2;CZK
O5809;11.08.2020;C137;P117;1;2;CZK
O5810;05.03.2021;C183;P104;1;1;CZK
O5811;11.04.2020;C138;P100;3;2;CZK
O5812;13.01.2021;C162;P114;3;1;CZK
O5813;25.10.2020;C107;P103;2;1;CZK
O5814;26.04.2020;C132;P110;3;2;CZK
O5815;27.11.2020;C143;P114;2;2;CZK
O5816;18.06.2020;C194;P116;2;1;CZK
O5817;14.05.2020;C202;P109;2;2;CZK
O5818;11.03.2020;C142;P112;3;1;CZK
O5819;09.04.2020;C117;P104;2;1;CZK
O5820;25.03.2021;C154;P103;2;1;CZK
O5821;16.09.2020;C154;P109;1;1;CZK
O5822;16.04.2020;C175;P109;3;1;CZK
O5823;30.10.2020;C158;P108;2;1;CZK
O5824;09.01.2021;C124;P115;2;2;CZK
O5825;04.07.2020;C128;P110;2;1;CZK
O5826;21.03.2021;C170;P113;1;1;CZK
O5827;05.10.2020;C123;P106;1;2;CZK
O5828;02.02.2021;C189;P107;1;1;CZK
O5829;08.09.2020;C129;P108;3;1;CZK
O5830;06.11.2020;C185;P115;1;1;CZK
O5831;01.03.2021;C127;P120;2;1;CZK
O5832;15.03.2020;C146;P107;2;1;CZK
O5833;02.05.2020;C100;P109;3;1;CZK
O5834;26.12.2020;C188;P114;3;1;CZK
O5835;24.07.2020;C181;P113;3;1;CZK
O5836;24.09.2020;C117;P119;3;1;CZK
O5837;07.10.2020;C163;P107;3;1;CZK
O5838;01.08.2020;C141;P112;1;1;CZK
O5839;11.11.2020;C140;P110;3;2;CZK
O5840;19.02.2021;C189;P111;2;1;CZK
O5841;24.12.2020;C140;P101;2;1;CZK
O5842;24.02.2020;C132;P107;2;1;CZK
O5843;31.12.2020;C112;P105;1;1;CZK
O5844;18.10.2020;C197;P119;1;2;CZK
O5845;25.08.2020;C107;P119;1;1;CZK
O5846;11.08.2020;C202;P117;1;1;CZK
O5847;30.11.2020;C134;P107;3;2;CZK
O5848;06.12.2020;C167;P118;2;1;CZK
O5849;25.02.2021;C125;P110;2;1;CZK
O5850;27.02.2020;C143;P109;2;1;CZK
O5851;22.07.2020;C117;P100;2;1;CZK
O5852;03.01.2021;C180;P104;2;1;CZK
O5853;24.07.2020;C110;P105;2;2;CZK
O5854;28.05.2020;C114;P115;2;1;CZK
O5855;20.09.2020;C168;P118;1;1;CZK
O5856;02.05.2020;C122;P116;2;2;CZK
O5857;11.03.2020;C161;P111;2;1;CZK
O5858;29.03.2020;C128;P100;2;1;CZK
O5859;15.03.2021;C151;P107;1;2;CZK
O5860;23.12.2020;C108;P108;2;1;CZK
O5861;23.12.2020;C109;P108;1;2;CZK
O5862;16.08.2020;C188;P117;2;1;CZK
O5863;24.03.2020;C156;P105;3;1;CZK
O5864;12.12.2020;C167;P118;3;2;CZK
O5865;22.05.2020;C139;P110;3;2;CZK
O5866;11.12.2020;C124;P115;2;2;CZK
O5867;29.05.2020;C121;P104;3;2;CZK
O5868;15.12.2020;C106;P101;3;2;CZK
O5869;27.05.2020;C167;P115;2;1;CZK
O5870;02.08.2020;C133;P114;2;1;CZK
O5871;27.06.2020;C118;P118;1;1;CZK
O5872;19.06.2020;C119;P101;2;2;CZK
O5873;21.12.2020;C180;P105;3;1;CZK
O5874;19.12.2020;C103;P120;2;1;CZK
O5875;16.01.2021;C139;P107;1;1;CZK
O5876;30.10.2020;C184;P106;3;2;CZK
O5877;30.01.2021;C101;P101;1;2;CZK
O5878;29.12.2020;C163;P109;2;1;CZK
O5879;28.01.2021;C124;P117;1;1;CZK
O5880;13.11.2020;C141;P118;2;1;CZK
O5881;19.10.2020;C187;P111;2;1;CZK
O5882;29.07.2020;C184;P117;1;2;CZK
O5883;12.09.2020;C150;P119;1;1;CZK
O5884;17.08.2020;C116;P103;3;1;CZK
O5885;24.09.2020;C101;P118;2;1;CZK
O5886;21.11.2020;C101;P110;2;1;CZK
O5887;21.07.2020;C164;P116;1;2;CZK
O5888;10.10.2020;C194;P116;2;1;CZK
O5889;07.10.2020;C148;P118;1;1;CZK
O5890;07.01.2021;C114;P116;3;1;CZK
O5891;04.04.2020;C102;P102;1;1;CZK
O5892;23.02.2021;C115;P110;3;1;CZK
O5893;14.04.2020;C148;P105;3;2;CZK
O5894;07.07.2020;C110;P110;2;1;CZK
O5895;12.12.2020;C102;P119;2;2;CZK
O5896;19.06.2020;C204;P112;2;1;CZK
O5897;07.10.2020;C152;P116;1;2;CZK
O5898;06.03.2021;C146;P115;3;1;CZK
O5899;27.09.2020;C174;P116;1;2;CZK
O5900;06.09.2020;C107;P107;1;1;CZK
O5901;07.04.2020;C166;P113;1;2;CZK
O5902;13.10.2020;C156;P101;3;1;CZK
O5903;06.05.2020;C196;P105;2;2;CZK
O5904;31.08.2020;C204;P104;3;2;CZK
O5905;22.02.2020;C205;P110;3;2;CZK
O5906;24.02.2021;C100;P120;2;1;CZK
O5907;10.11.2020;C139;P101;2;1;CZK
O5908;05.03.2020;C149;P116;2;1;CZK
O5909;30.08.2020;C113;P120;3;2;CZK
O5910;18.10.2020;C176;P101;2;1;CZK
O5911;10.01.2021;C111;P114;1;1;CZK
O5912;01.06.2020;C133;P112;1;2;CZK
O5913;20.06.2020;C111;P118;3;1;CZK
O5914;21.12.2020;C170;P117;3;1;CZK
O5915;29.03.2020;C137;P113;3;1;CZK
O5916;24.01.2021;C142;P114;2;1;CZK
O5917;22.01.2021;C141;P104;2;1;CZK
O5918;10.03.2020;C123;P119;2;1;CZK
O5919;14.07.2020;C186;P110;1;1;CZK
O5920;05.03.2020;C197;P120;2;1;CZK
O5921;07.03.2021;C121;P114;2;1;CZK
O5922;29.06.2020;C144;P108;2;1;CZK
O5923;01.08.2020;C104;P104;1;2;CZK
O5924;30.04.2020;C157;P111;1;1;CZK
O5925;12.03.2021;C127;P115;3;1;CZK
O5926;30.09.2020;C125;P111;2;1;CZK
O5927;05.09.2020;C163;P119;2;2;CZK
O5928;18.01.2021;C198;P120;3;2;CZK
O5929;30.06.2020;C143;P114;3;2;CZK
O5930;09.11.2020;C176;P109;2;1;CZK
O5931;03.07.2020;C177;P116;2;1;CZK
O5932;06.09.2020;C181;P100;1;2;CZK
O5933;18.02.2021;C160;P106;3;2;CZK
O5934;19.08.2020;C127;P102;2;1;CZK
O5935;11.08.2020;C153;P105;3;1;CZK
O5936;24.12.2020;C148;P113;1;1;CZK
O5937;13.07.2020;C149;P112;2;2;CZK
O5938;10.09.2020;C170;P115;1;1;CZK
O5939;11.08.2020;C139;P103;3;1;CZK
O5940;14.10.2020;C112;P115;1;1;CZK
O5941;07.09.2020;C204;P107;2;1;CZK
O5942;06.01.2021;C192;P110;3;1;CZK
O5943;04.12.2020;C169;P103;3;1;CZK
O5944;17.06.2020;C115;P120;3;1;CZK
O5945;03.11.2020;C124;P119;1;1;CZK
O5946;05.12.2020;C123;P116;1;2;CZK
O5947;17.11.2020;C147;P109;1;1;CZK
O5948;18.03.2020;C115;P119;2;1;CZK
O5949;04.07.2020;C135;P111;1;1;CZK
O5950;04.11.2020;C132;P113;2;1;CZK
O5951;27.04.2020;C157;P102;3;1;CZK
O5952;11.02.2021;C189;P114;2;1;CZK
O5953;22.07.2020;C132;P112;1;1;CZK
O5954;25.03.2021;C134;P119;3;2;CZK
O5955;02.12.2020;C105;P118;2;2;CZK
O5956;24.11.2020;C178;P103;1;1;CZK
O5957;25.01.2021;C135;P113;3;1;CZK
O5958;03.03.2020;C199;P103;2;1;CZK
O5959;15.07.2020;C141;P116;1;1;CZK
O5960;10.01.2021;C174;P106;1;1;CZK
O5961;29.05.2020;C112;P119;3;1;CZK
O5962;31.07.2020;C178;P115;1;1;CZK
O5963;07.04.2020;C142;P119;3;1;CZK
O5964;17.11.2020;C167;P118;1;1;CZK
O5965;19.08.2020;C164;P111;3;2;CZK
O5966;22.06.2020;C186;P114;2;1;CZK
O5967;10.08.2020;C183;P118;3;1;CZK
O5968;28.10.2020;C148;P115;1;2;CZK
O5969;03.04.2020;C186;P103;3;1;CZK
O5970;03.06.2020;C204;P100;1;2;CZK
O5971;05.03.2020;C111;P107;2;1;CZK
O5972;03.01.2021;C164;P106;1;1;CZK
O5973;03.03.2020;C127;P102;1;1;CZK
O5974;19.12.2020;C204;P113;1;2;CZK
O5975;08.08.2020;C129;P111;3;1;CZK
O5976;02.11.2020;C126;P113;1;2;CZK
O5977;19.09.2020;C155;P116;1;2;CZK
O5978;21.06.2020;C192;P109;1;1;CZK
O5979;08.05.2020;C204;P114;1;1;CZK
O5980;27.07.2020;C191;P119;1;2;CZK
O5981;08.12.2020;C182;P107;2;2;CZK
O5982;19.03.2020;C180;P103;3;2;CZK
O5983;23.06.2020;C148;P108;3;1;CZK
O5984;07.03.2020;C166;P111;1;1;CZK
O5985;18.03.2020;C155;P110;3;1;CZK
O5986;07.06.2020;C142;P119;1;2;CZK
O5987;26.06.2020;C118;P115;3;1;CZK
O5988;16.11.2020;C115;P103;3;2;CZK
O5989;11.12.2020;C172;P106;2;1;CZK
O5990;21.03.2020;C203;P100;2;2;CZK
O5991;25.03.2020;C120;P119;1;1;CZK
O5992;14.12.2020;C173;P108;3;1;CZK
O5993;28.07.2020;C113;P120;2;1;CZK
O5994;16.01.2021;C181;P114;3;2;CZK
O5995;30.05.2020;C161;P119;2;1;CZK
O5996;03.06.2020;C121;P116;1;2;CZK
O5997;30.08.2020;C137;P116;2;2;CZK
O5998;02.09.2020;C104;P108;1;1;CZK
O5999;11.11.2020;C156;P105;1;2;CZK
O6000;17.02.2021;C104;P111;3;1;CZK
O6001;08.11.2020;C203;P110;2;1;CZK
O6002;29.05.2020;C205;P117;1;1;CZK
O6003;31.10.2020;C150;P115;3;1;CZK
O6004;16.11.2020;C131;P106;1;1;CZK
O6005;05.05.2020;C107;P119;3;1;CZK
O6006;26.09.2020;C197;P106;1;1;CZK
O6007;31.07.2020;C125;P107;2;1;CZK
O6008;27.07.2020;C178;P106;3;1;CZK
O6009;26.11.2020;C193;P117;1;2;CZK
O6010;29.02.2020;C142;P118;3;1;CZK
O6011;06.06.2020;C106;P120;1;2;CZK
O6012;05.07.2020;C170;P120;3;1;CZK
O6013;15.06.2020;C137;P115;1;1;CZK
O6014;14.12.2020;C128;P100;3;1;CZK
O6015;29.10.2020;C141;P101;2;1;CZK
O6016;22.02.2021;C159;P111;3;1;CZK
O6017;12.11.2020;C160;P117;1;1;CZK
O6018;26.03.2021;C149;P111;3;2;CZK
O6019;03.12.2020;C200;P107;2;1;CZK
O6020;22.10.2020;C124;P115;3;1;CZK
O6021;29.12.2020;C107;P110;1;1;CZK
O6022;18.09.2020;C109;P102;3;2;CZK
O6023;16.10.2020;C189;P106;2;1;CZK
O6024;15.01.2021;C174;P112;2;1;CZK
O6025;26.01.2021;C155;P103;1;2;CZK
O6026;30.09.2020;C171;P107;3;1;CZK
O6027;08.05.2020;C136;P108;3;1;CZK
O6028;18.08.2020;C170;P120;1;2;CZK
O6029;11.06.2020;C102;P118;3;1;CZK
O6030;30.01.2021;C140;P120;1;2;CZK
O6031;16.01.2021;C104;P107;2;2;CZK
O6032;18.02.2021;C118;P120;2;2;CZK
O6033;29.04.2020;C132;P116;2;2;CZK
O6034;08.11.2020;C151;P102;1;1;CZK
O6035;21.10.2020;C133;P117;2;1;CZK
O6036;08.03.2020;C178;P107;2;1;CZK
O6037;01.01.2021;C192;P106;3;1;CZK
O6038;02.05.2020;C192;P109;3;1;CZK
O6039;18.06.2020;C172;P103;3;1;CZK
O6040;08.07.2020;C132;P109;2;1;CZK
O6041;17.03.2021;C116;P108;1;1;CZK
O6042;25.05.2020;C127;P119;2;1;CZK
O6043;25.09.2020;C107;P117;1;1;CZK
O6044;14.08.2020;C167;P101;3;1;CZK
O6045;17.03.2020;C109;P100;2;1;CZK
O6046;13.02.2021;C112;P120;3;1;CZK
O6047;14.09.2020;C180;P116;2;1;CZK
O6048;22.04.2020;C195;P110;2;1;CZK
O6049;18.05.2020;C150;P107;3;2;CZK
O6050;08.07.2020;C157;P102;1;1;CZK
O6051;31.10.2020;C162;P100;3;1;CZK
O6052;17.10.2020;C159;P112;1;1;CZK
O6053;08.09.2020;C187;P110;2;2;CZK
O6054;24.01.2021;C110;P115;1;2;CZK
O6055;04.10.2020;C108;P113;3;2;CZK
O6056;05.08.2020;C136;P100;3;1;CZK
O6057;21.01.2021;C174;P120;1;1;CZK
O6058;22.05.2020;C150;P111;3;1;CZK
O6059;26.05.2020;C154;P100;2;2;CZK
O6060;31.08.2020;C130;P118;2;2;CZK
O6061;19.02.2021;C178;P116;1;2;CZK
O6062;23.04.2020;C123;P109;2;1;CZK
O6063;05.08.2020;C182;P110;2;1;CZK
O6064;11.11.2020;C166;P113;1;1;CZK
O6065;11.10.2020;C147;P118;1;1;CZK
O6066;20.09.2020;C191;P107;2;1;CZK
O6067;21.08.2020;C168;P116;2;2;CZK
O6068;08.03.2021;C150;P104;2;1;CZK
O6069;24.05.2020;C146;P120;1;2;CZK
O6070;11.04.2020;C122;P115;3;1;CZK
O6071;21.11.2020;C125;P113;3;2;CZK
O6072;22.10.2020;C141;P104;2;1;CZK
O6073;15.11.2020;C152;P102;1;1;CZK
O6074;28.08.2020;C173;P102;3;1;CZK
O6075;15.01.2021;C107;P111;3;1;CZK
O6076;13.11.2020;C162;P120;3;1;CZK
O6077;18.08.2020;C193;P105;3;2;CZK
O6078;19.04.2020;C169;P101;3;2;CZK
O6079;30.06.2020;C155;P102;3;1;CZK
O6080;21.11.2020;C189;P113;2;1;CZK
O6081;02.07.2020;C126;P114;2;2;CZK
O6082;01.11.2020;C127;P112;1;2;CZK
O6083;17.07.2020;C161;P105;2;1;CZK
O6084;05.02.2021;C168;P115;2;2;CZK
O6085;19.05.2020;C151;P111;2;1;CZK
O6086;05.02.2021;C147;P107;1;2;CZK
O6087;23.09.2020;C106;P116;2;1;CZK
O6088;30.08.2020;C195;P111;1;1;CZK
